ano,id_municipio,incremento
2003,2111029,0
2004,2111029,9.2
2005,2111029,5.2
2006,2111029,0.1
2007,2111029,1.4
2008,2111029,0.2
2009,2111029,14.7
2010,2111029,0.2
2011,2111029,1.8
2012,2111029,0.4
2013,2111029,2.2
2014,2111029,0.3
2015,2111029,0
2016,2111029,0.1
2017,2111029,0.3
2018,2111029,0
2019,2111029,0
2020,2111029,0.9
2002,2111052,1.1
2003,2111052,4.3
2004,2111052,0.1
2005,2111052,9
2006,2111052,1.9
2007,2111052,0.3
2008,2111052,0.7
2009,2111052,0.8
2010,2111052,0.5
2011,2111052,0.8
2012,2111052,1.3
2013,2111052,0.4
2014,2111052,0.3
2015,2111052,0.3
2016,2111052,0.4
2017,2111052,0.1
2018,2111052,0.6
2019,2111052,0.4
2020,2111052,0.6
2002,2111201,36
2003,2111201,7.6
2004,2111201,6.2
2005,2111201,4.4
2006,2111201,2.2
2007,2111201,0
2008,2111201,5.3
2009,2111201,0
2010,2111201,0.2
2011,2111201,0.5
2012,2111201,0.6
2013,2111201,0
2014,2111201,0.3
2015,2111201,0.2
2016,2111201,0
2017,2111201,0.3
2018,2111201,0.1
2019,2111201,0.3
2020,2111201,0.6
2002,2111250,2.7
2003,2111250,8.5
2004,2111250,5.4
2005,2111250,7.7
2006,2111250,2.1
2007,2111250,0.7
2008,2111250,2.9
2009,2111250,1.8
2010,2111250,1.2
2011,2111250,0.6
2012,2111250,0.3
2013,2111250,0.3
2014,2111250,1.6
2015,2111250,1.4
2016,2111250,0.4
2017,2111250,0.7
2018,2111250,0.4
2019,2111250,0.4
2020,2111250,0.1
2002,2111300,92.1
2003,2111300,18.5
2004,2111300,14.5
2005,2111300,7.1
2006,2111300,1.2
2007,2111300,1.1
2008,2111300,15.8
2009,2111300,0
2010,2111300,1.3
2011,2111300,1.5
2012,2111300,0.3
2013,2111300,0.3
2014,2111300,2.1
2015,2111300,1.1
2016,2111300,0.6
2017,2111300,0.3
2018,2111300,0.5
2019,2111300,1
2020,2111300,1.3
2002,2111409,0
2003,2111409,0
2004,2111409,0
2005,2111409,0
2006,2111409,0
2007,2111409,0
2008,2111409,0
2009,2111409,9.9
2010,2111409,0
2011,2111409,0
2012,2111409,0
2013,2111409,0
2014,2111409,0
2015,2111409,0
2016,2111409,0.1
2017,2111409,0.4
2018,2111409,0
2019,2111409,0
2020,2111409,0.1
2002,2111508,0
2003,2111508,0
2004,2111508,0
2005,2111508,0
2006,2111508,0
2007,2111508,0
2008,2111508,0
2009,2111508,4.5
2010,2111508,0
2011,2111508,0
2012,2111508,0
2013,2111508,0
2014,2111508,0
2015,2111508,0.3
2016,2111508,0
2017,2111508,0.2
2018,2111508,0.1
2019,2111508,0
2020,2111508,0.1
2002,2111532,0
2003,2111532,2.1
2004,2111532,0.1
2005,2111532,4.4
2006,2111532,0
2007,2111532,1.1
2008,2111532,0.3
2009,2111532,0.8
2010,2111532,0.1
2011,2111532,0.2
2012,2111532,0
2013,2111532,0.2
2014,2111532,0.1
2015,2111532,0
2016,2111532,0.6
2017,2111532,0.9
2018,2111532,0.2
2019,2111532,0.7
2020,2111532,1
2002,2111631,0
2003,2111631,0
2004,2111631,0
2005,2111631,0
2006,2111631,0.1
2007,2111631,0.1
2008,2111631,0
2009,2111631,0
2010,2111631,0.1
2011,2111631,0
2012,2111631,0.2
2013,2111631,0
2014,2111631,0
2015,2111631,0
2016,2111631,0
2017,2111631,0
2018,2111631,0.1
2019,2111631,0.1
2020,2111631,0
2002,2111672,0
2003,2111672,0
2004,2111672,0
2005,2111672,0
2006,2111672,0
2007,2111672,0
2008,2111672,0
2009,2111672,0
2010,2111672,0
2011,2111672,0
2012,2111672,0
2013,2111672,0
2014,2111672,0
2015,2111672,0
2016,2111672,0
2017,2111672,0
2018,2111672,0
2019,2111672,0
2020,2111672,0
2002,2111706,0
2003,2111706,0
2004,2111706,0
2005,2111706,0
2006,2111706,0
2007,2111706,0
2008,2111706,0
2009,2111706,0
2010,2111706,0
2011,2111706,0
2012,2111706,0
2013,2111706,0
2014,2111706,0
2015,2111706,0
2016,2111706,0
2017,2111706,0
2018,2111706,0
2019,2111706,0
2020,2111706,0
2002,2111722,0
2003,2111722,0
2004,2111722,0
2005,2111722,0
2006,2111722,0
2007,2111722,0
2008,2111722,0
2009,2111722,0
2010,2111722,0
2011,2111722,0
2012,2111722,0
2013,2111722,0
2014,2111722,0
2015,2111722,0
2016,2111722,0
2017,2111722,0
2018,2111722,0
2019,2111722,0
2020,2111722,0
2002,2111763,0.1
2003,2111763,0
2004,2111763,4
2005,2111763,24.2
2006,2111763,4
2007,2111763,4.3
2008,2111763,13.2
2009,2111763,5.2
2010,2111763,1.9
2011,2111763,2.7
2012,2111763,2.4
2013,2111763,0.4
2014,2111763,1.9
2015,2111763,1.7
2016,2111763,2.4
2017,2111763,1.3
2018,2111763,0.2
2019,2111763,0.5
2020,2111763,0.5
2002,2111789,6.4
2003,2111789,8.7
2004,2111789,0
2005,2111789,0
2006,2111789,0.1
2007,2111789,0
2008,2111789,0.6
2009,2111789,0.5
2010,2111789,0.1
2011,2111789,0
2012,2111789,0
2013,2111789,0.2
2014,2111789,0.1
2015,2111789,0.1
2016,2111789,0
2017,2111789,0
2018,2111789,0.1
2019,2111789,0
2020,2111789,0
2002,2111805,0.6
2003,2111805,0.8
2004,2111805,0
2005,2111805,1.9
2006,2111805,0
2007,2111805,0
2008,2111805,0.1
2009,2111805,0.7
2010,2111805,0.1
2011,2111805,0.1
2012,2111805,0
2013,2111805,0.1
2014,2111805,0.1
2015,2111805,0.2
2016,2111805,0
2017,2111805,0.1
2018,2111805,0
2019,2111805,0.2
2020,2111805,0
2002,2112233,0
2003,2112233,0
2004,2112233,0
2005,2112233,0
2006,2112233,0
2007,2112233,0
2008,2112233,0
2009,2112233,0.9
2010,2112233,0
2011,2112233,0
2012,2112233,0
2013,2112233,0
2014,2112233,0
2015,2112233,0
2016,2112233,0
2017,2112233,0
2018,2112233,0
2019,2112233,0
2020,2112233,0
2002,2112274,0
2003,2112274,0
2004,2112274,0
2005,2112274,0
2006,2112274,0
2007,2112274,0
2008,2112274,0
2009,2112274,0
2010,2112274,0
2011,2112274,0
2012,2112274,0
2013,2112274,0
2014,2112274,0
2015,2112274,0
2016,2112274,0
2017,2112274,0
2018,2112274,0
2019,2112274,0
2020,2112274,0
2002,2112308,22.5
2003,2112308,51.7
2004,2112308,29.3
2005,2112308,36.3
2006,2112308,9.9
2007,2112308,9.4
2008,2112308,24.9
2009,2112308,7.8
2010,2112308,7.9
2011,2112308,6
2012,2112308,10.6
2013,2112308,7.7
2014,2112308,8.4
2015,2112308,9.4
2016,2112308,8
2017,2112308,10.9
2018,2112308,5.3
2019,2112308,8.1
2020,2112308,4.5
2002,2112407,10.6
2003,2112407,21.8
2004,2112407,2.6
2005,2112407,1.3
2006,2112407,6.4
2007,2112407,7.2
2008,2112407,7.8
2009,2112407,17.5
2010,2112407,4.8
2011,2112407,1.1
2012,2112407,0
2013,2112407,0.8
2014,2112407,0
2015,2112407,1.6
2016,2112407,1
2017,2112407,2.5
2018,2112407,5.4
2019,2112407,6.4
2020,2112407,1.1
2002,2112456,2
2003,2112456,16.9
2004,2112456,4.2
2005,2112456,0.1
2006,2112456,12.8
2007,2112456,10
2008,2112456,13.5
2009,2112456,5.4
2010,2112456,7.3
2011,2112456,9.8
2012,2112456,0.4
2013,2112456,0.4
2014,2112456,4.1
2015,2112456,0
2016,2112456,1.8
2017,2112456,1.4
2018,2112456,0.1
2019,2112456,0.1
2020,2112456,11.7
2002,2112803,0.8
2003,2112803,1.9
2004,2112803,2.5
2005,2112803,0.4
2006,2112803,0.9
2007,2112803,4.4
2008,2112803,6.5
2009,2112803,0.9
2010,2112803,0.3
2011,2112803,0.5
2012,2112803,0.3
2013,2112803,1.8
2014,2112803,0.3
2015,2112803,0
2016,2112803,0.1
2017,2112803,0.3
2018,2112803,0
2019,2112803,0.4
2020,2112803,0.1
2002,2112852,6.2
2003,2112852,2.1
2004,2112852,3.4
2005,2112852,6.3
2006,2112852,2.4
2007,2112852,3.2
2008,2112852,2.2
2009,2112852,1.9
2010,2112852,0.9
2011,2112852,1
2012,2112852,2.4
2013,2112852,0.5
2014,2112852,1.9
2015,2112852,0.3
2016,2112852,0.2
2017,2112852,1.1
2018,2112852,0.7
2019,2112852,0.6
2020,2112852,0.5
2002,2112902,1.1
2003,2112902,1.6
2004,2112902,0.4
2005,2112902,0
2006,2112902,2.7
2007,2112902,0.8
2008,2112902,2.9
2009,2112902,1.8
2010,2112902,0.9
2011,2112902,0.9
2012,2112902,0.4
2013,2112902,1.4
2014,2112902,0
2015,2112902,0
2016,2112902,0.2
2017,2112902,0.7
2018,2112902,0
2019,2112902,0.1
2020,2112902,1.4
2002,2113009,0
2003,2113009,0
2004,2113009,0
2005,2113009,0
2006,2113009,0
2007,2113009,0
2008,2113009,0
2009,2113009,0
2010,2113009,0
2011,2113009,0
2012,2113009,0
2013,2113009,0
2014,2113009,0
2015,2113009,0
2016,2113009,0
2017,2113009,0
2018,2113009,0
2019,2113009,0
2020,2113009,0
2002,2114007,23.4
2003,2114007,3.3
2004,2114007,26.8
2005,2114007,33.3
2006,2114007,7.6
2007,2114007,4.5
2008,2114007,3.6
2009,2114007,32.3
2010,2114007,5.8
2011,2114007,11.4
2012,2114007,1.8
2013,2114007,4.8
2014,2114007,6.1
2015,2114007,0.8
2016,2114007,2.5
2017,2114007,0.7
2018,2114007,0.6
2019,2114007,1.1
2020,2114007,1
2002,2100501,0
2003,2100501,0
2004,2100501,0
2005,2100501,0
2006,2100501,0
2007,2100501,0
2008,2100501,0
2009,2100501,0
2010,2100501,0
2011,2100501,0
2012,2100501,0
2013,2100501,0
2014,2100501,0
2015,2100501,0
2016,2100501,0
2017,2100501,0
2018,2100501,0
2019,2100501,0
2020,2100501,0
2002,2101400,0
2003,2101400,0
2004,2101400,0
2005,2101400,0
2006,2101400,0
2007,2101400,0
2008,2101400,0
2009,2101400,0
2010,2101400,0
2011,2101400,0
2012,2101400,0
2013,2101400,0
2014,2101400,0
2015,2101400,0
2016,2101400,0
2017,2101400,0
2018,2101400,0
2019,2101400,0
2020,2101400,0
2002,2101806,0
2003,2101806,0
2004,2101806,0
2005,2101806,0
2006,2101806,0
2007,2101806,0
2008,2101806,0
2009,2101806,0
2010,2101806,0
2011,2101806,0
2012,2101806,0
2013,2101806,0
2014,2101806,0
2015,2101806,0
2016,2101806,0
2017,2101806,0
2018,2101806,0
2019,2101806,0
2020,2101806,0
2002,2102804,0
2003,2102804,0
2004,2102804,0
2005,2102804,0
2006,2102804,0
2007,2102804,0
2008,2102804,0
2009,2102804,0
2010,2102804,0
2011,2102804,0
2012,2102804,0
2013,2102804,0
2014,2102804,0
2015,2102804,0
2016,2102804,0
2017,2102804,0
2018,2102804,0
2019,2102804,0
2020,2102804,0
2002,2104073,0
2003,2104073,0
2004,2104073,0
2005,2104073,0
2006,2104073,0
2007,2104073,0
2008,2104073,0
2009,2104073,0
2010,2104073,0
2011,2104073,0
2012,2104073,0
2013,2104073,0
2014,2104073,0
2015,2104073,0
2016,2104073,0
2017,2104073,0
2018,2104073,0
2019,2104073,0
2020,2104073,0
2002,2104107,0
2003,2104107,0
2004,2104107,0
2005,2104107,0
2006,2104107,0
2007,2104107,0
2008,2104107,0
2009,2104107,0
2010,2104107,0
2011,2104107,0
2012,2104107,0
2013,2104107,0
2014,2104107,0
2015,2104107,0
2016,2104107,0
2017,2104107,0
2018,2104107,0
2019,2104107,0
2020,2104107,0
2002,2106102,0
2003,2106102,0
2004,2106102,0
2005,2106102,0
2006,2106102,0
2007,2106102,0
2008,2106102,0
2009,2106102,0
2010,2106102,0
2011,2106102,0
2012,2106102,0
2013,2106102,0
2014,2106102,0
2015,2106102,0
2016,2106102,0
2017,2106102,0
2018,2106102,0
2019,2106102,0
2020,2106102,0
2002,2106706,0
2003,2106706,0
2004,2106706,0
2005,2106706,0
2006,2106706,0
2007,2106706,0
2008,2106706,0
2009,2106706,0
2010,2106706,0
2011,2106706,0
2012,2106706,0
2013,2106706,0
2014,2106706,0
2015,2106706,0
2016,2106706,0
2017,2106706,0
2018,2106706,0
2019,2106706,0
2020,2106706,0
2002,2107258,0
2003,2107258,0
2004,2107258,0
2005,2107258,0
2006,2107258,0
2007,2107258,0
2008,2107258,0
2009,2107258,0
2010,2107258,0
2011,2107258,0
2012,2107258,0
2013,2107258,0
2014,2107258,0
2015,2107258,0
2016,2107258,0
2017,2107258,0
2018,2107258,0
2019,2107258,0
2020,2107258,0
2002,2107308,0
2003,2107308,0
2004,2107308,0
2005,2107308,0
2006,2107308,0
2007,2107308,0
2008,2107308,0
2009,2107308,0
2010,2107308,0
2011,2107308,0
2012,2107308,0
2013,2107308,0
2014,2107308,0
2015,2107308,0
2016,2107308,0
2017,2107308,0
2018,2107308,0
2019,2107308,0
2020,2107308,0
2002,2108009,0
2003,2108009,0
2004,2108009,0
2005,2108009,0
2006,2108009,0
2007,2108009,0
2008,2108009,0
2009,2108009,0
2010,2108009,0
2011,2108009,0
2012,2108009,0
2013,2108009,0
2014,2108009,0
2015,2108009,0
2016,2108009,0
2017,2108009,0
2018,2108009,0
2019,2108009,0
2020,2108009,0
2002,2109502,0
2003,2109502,0
2004,2109502,0
2005,2109502,0
2006,2109502,0
2007,2109502,0
2008,2109502,0
2009,2109502,0
2010,2109502,0
2011,2109502,0
2012,2109502,0
2013,2109502,0
2014,2109502,0
2015,2109502,0
2016,2109502,0
2017,2109502,0
2018,2109502,0
2019,2109502,0
2020,2109502,0
2002,2109700,0
2003,2109700,0
2004,2109700,0
2005,2109700,0
2006,2109700,0
2007,2109700,0
2008,2109700,0
2009,2109700,0
2010,2109700,0
2011,2109700,0
2012,2109700,0
2013,2109700,0
2014,2109700,0
2015,2109700,0
2016,2109700,0
2017,2109700,0
2018,2109700,0
2019,2109700,0
2020,2109700,0
2002,2110658,0
2003,2110658,0
2004,2110658,0
2005,2110658,0
2006,2110658,0
2007,2110658,0
2008,2110658,0
2009,2110658,0
2010,2110658,0
2011,2110658,0
2012,2110658,0
2013,2110658,0
2014,2110658,0
2015,2110658,0
2016,2110658,0
2017,2110658,0
2018,2110658,0
2019,2110658,0
2020,2110658,0
2002,2110807,0
2003,2110807,0
2004,2110807,0
2005,2110807,0
2006,2110807,0
2007,2110807,0
2008,2110807,0
2009,2110807,0
2010,2110807,0
2011,2110807,0
2012,2110807,0
2013,2110807,0
2014,2110807,0
2015,2110807,0
2016,2110807,0
2017,2110807,0
2018,2110807,0
2019,2110807,0
2020,2110807,0
2002,2111573,0
2003,2111573,0
2004,2111573,0
2005,2111573,0
2006,2111573,0
2007,2111573,0
2008,2111573,0
2009,2111573,0
2010,2111573,0
2011,2111573,0
2012,2111573,0
2013,2111573,0
2014,2111573,0
2015,2111573,0
2016,2111573,0
2017,2111573,0
2018,2111573,0
2019,2111573,0
2020,2111573,0
2002,2111607,0
2003,2111607,0
2004,2111607,0
2005,2111607,0
2006,2111607,0
2007,2111607,0
2008,2111607,0
2009,2111607,0
2010,2111607,0
2011,2111607,0
2012,2111607,0
2013,2111607,0
2014,2111607,0
2015,2111607,0
2016,2111607,0
2017,2111607,0
2018,2111607,0
2019,2111607,0
2020,2111607,0
2002,2111904,0
2003,2111904,0
2004,2111904,0
2005,2111904,0
2006,2111904,0
2007,2111904,0
2008,2111904,0
2009,2111904,0
2010,2111904,0
2011,2111904,0
2012,2111904,0
2013,2111904,0
2014,2111904,0
2015,2111904,0
2016,2111904,0
2017,2111904,0
2018,2111904,0
2019,2111904,0
2020,2111904,0
2002,2112001,0
2003,2112001,0
2004,2112001,0
2005,2112001,0
2006,2112001,0
2007,2112001,0
2008,2112001,0
2009,2112001,0
2010,2112001,0
2011,2112001,0
2012,2112001,0
2013,2112001,0
2014,2112001,0
2015,2112001,0
2016,2112001,0
2017,2112001,0
2018,2112001,0
2019,2112001,0
2020,2112001,0
2002,5106851,10.5
2003,5106851,0.2
2004,5106851,3.5
2005,5106851,2.9
2006,5106851,1.8
2007,5106851,1
2008,5106851,0.2
2009,5106851,0.2
2010,5106851,0.1
2011,5106851,0
2012,5106851,0
2013,5106851,0.1
2014,5106851,0.1
2015,5106851,0.1
2016,5106851,0.5
2017,5106851,0.2
2018,5106851,0.3
2019,5106851,0.3
2020,5106851,0
2002,5107008,13.7
2003,5107008,3.7
2004,5107008,1.4
2005,5107008,6.3
2006,5107008,0.4
2007,5107008,1.9
2008,5107008,4.9
2009,5107008,0.4
2010,5107008,0.3
2011,5107008,0.4
2012,5107008,0.5
2013,5107008,0.3
2014,5107008,0.3
2015,5107008,1.1
2016,5107008,0.4
2017,5107008,0
2018,5107008,0.1
2019,5107008,0.1
2020,5107008,0.1
2003,5107040,0.7
2004,5107040,0
2005,5107040,0
2006,5107040,0
2007,5107040,0
2008,5107040,0
2009,5107040,0
2010,5107040,0
2011,5107040,0
2012,5107040,0
2013,5107040,0
2014,5107040,0
2015,5107040,0
2016,5107040,0
2017,5107040,0
2018,5107040,0
2019,5107040,0
2020,5107040,0
2002,5107065,406.9
2003,5107065,509.3
2004,5107065,416.5
2005,5107065,146.5
2006,5107065,84.8
2007,5107065,39.5
2008,5107065,72.1
2009,5107065,7.4
2010,5107065,22.3
2011,5107065,14.6
2012,5107065,38.9
2013,5107065,13.7
2014,5107065,15.3
2015,5107065,18.4
2016,5107065,21.6
2017,5107065,17.4
2018,5107065,70.6
2019,5107065,17.5
2020,5107065,22.4
2002,5107107,2.4
2003,5107107,0.1
2004,5107107,1.6
2005,5107107,3
2006,5107107,2.6
2007,5107107,0.5
2008,5107107,1.7
2009,5107107,0.9
2010,5107107,2.2
2011,5107107,1
2012,5107107,0.6
2013,5107107,0.3
2014,5107107,0.3
2015,5107107,0.5
2016,5107107,0.1
2017,5107107,0
2018,5107107,0.2
2019,5107107,1
2020,5107107,0.2
2002,5107156,1.1
2003,5107156,8.6
2004,5107156,1.2
2005,5107156,0
2006,5107156,18.6
2007,5107156,1.8
2008,5107156,0.9
2009,5107156,2
2010,5107156,0.8
2011,5107156,1.7
2012,5107156,0.5
2013,5107156,0.2
2014,5107156,0.3
2015,5107156,4.2
2016,5107156,1
2017,5107156,0.3
2018,5107156,1.5
2019,5107156,1.6
2020,5107156,0
2002,5107180,79.9
2003,5107180,26.9
2004,5107180,70.6
2005,5107180,70.2
2006,5107180,22.6
2007,5107180,17.1
2008,5107180,5.7
2009,5107180,2.4
2010,5107180,5.8
2011,5107180,8.5
2012,5107180,2.4
2013,5107180,1.9
2014,5107180,4
2015,5107180,13
2016,5107180,1.8
2017,5107180,9.9
2018,5107180,1.6
2019,5107180,14
2020,5107180,2.2
2002,5107206,0
2003,5107206,0
2004,5107206,0
2005,5107206,0.8
2006,5107206,0
2007,5107206,0
2008,5107206,0
2009,5107206,0
2010,5107206,0
2011,5107206,0
2012,5107206,0
2013,5107206,0
2014,5107206,0
2015,5107206,0.1
2016,5107206,0
2017,5107206,0
2018,5107206,0.2
2019,5107206,0.1
2020,5107206,0
2002,5107248,56.3
2003,5107248,181.8
2004,5107248,224.9
2005,5107248,107.2
2006,5107248,22.7
2007,5107248,11.2
2008,5107248,24.3
2009,5107248,5.6
2010,5107248,11.1
2011,5107248,10
2012,5107248,2.8
2013,5107248,25
2014,5107248,8.8
2015,5107248,7.6
2016,5107248,20.5
2017,5107248,27.3
2018,5107248,14.5
2019,5107248,16.4
2020,5107248,20.8
2002,5107263,10.3
2003,5107263,8.7
2004,5107263,9.4
2005,5107263,24.2
2006,5107263,3
2007,5107263,3.3
2008,5107263,7
2009,5107263,8
2010,5107263,2.9
2011,5107263,2.3
2012,5107263,2.5
2013,5107263,6.2
2014,5107263,2
2015,5107263,4.2
2016,5107263,1.9
2017,5107263,3.8
2018,5107263,2.1
2019,5107263,2.7
2020,5107263,1.9
2002,5107297,0.1
2003,5107297,0
2004,5107297,0
2005,5107297,0
2006,5107297,0
2007,5107297,0
2008,5107297,0
2009,5107297,0
2010,5107297,0
2011,5107297,0
2012,5107297,0
2013,5107297,0
2014,5107297,0
2015,5107297,0
2016,5107297,0
2017,5107297,0
2018,5107297,0
2019,5107297,0
2020,5107297,0
2002,5107305,113.9
2003,5107305,76.8
2004,5107305,171.1
2005,5107305,108.4
2006,5107305,16.4
2007,5107305,25
2008,5107305,18.3
2009,5107305,8.6
2010,5107305,6.3
2011,5107305,12
2012,5107305,7.8
2013,5107305,17.4
2014,5107305,18.3
2015,5107305,22.8
2016,5107305,8.1
2017,5107305,22.8
2018,5107305,10.8
2019,5107305,6.8
2020,5107305,8.5
2002,5107354,102.1
2003,5107354,35.2
2004,5107354,43.2
2005,5107354,68.7
2006,5107354,29.7
2007,5107354,25.8
2008,5107354,94.2
2009,5107354,5.9
2010,5107354,6.6
2011,5107354,5.7
2012,5107354,19.2
2013,5107354,2.3
2014,5107354,7.5
2015,5107354,11.8
2016,5107354,1.2
2017,5107354,1.8
2018,5107354,1.7
2019,5107354,3.7
2020,5107354,1.2
2002,5107404,0.2
2003,5107404,0
2004,5107404,0
2005,5107404,0
2006,5107404,0
2007,5107404,0
2008,5107404,0
2009,5107404,0
2010,5107404,0
2011,5107404,0
2012,5107404,0
2013,5107404,0
2014,5107404,0.1
2015,5107404,0
2016,5107404,0
2017,5107404,0
2018,5107404,0
2019,5107404,0.1
2020,5107404,0
2002,5107578,50.4
2003,5107578,109.8
2004,5107578,74.5
2005,5107578,75.8
2006,5107578,4.2
2007,5107578,17.8
2008,5107578,18.6
2009,5107578,13.9
2010,5107578,8.4
2011,5107578,6.9
2012,5107578,20.4
2013,5107578,13.2
2014,5107578,5
2015,5107578,2.4
2016,5107578,15.1
2017,5107578,14.9
2018,5107578,72.5
2019,5107578,28.5
2020,5107578,51.7
2002,5107602,6.3
2003,5107602,8.1
2004,5107602,1.5
2005,5107602,4.7
2006,5107602,0.1
2007,5107602,0.8
2008,5107602,0.5
2009,5107602,0
2010,5107602,0.7
2011,5107602,0.2
2012,5107602,0.1
2013,5107602,0
2014,5107602,0.1
2015,5107602,0.9
2016,5107602,1.4
2017,5107602,0.6
2018,5107602,0.1
2019,5107602,2.6
2020,5107602,0.1
2002,5107701,0
2003,5107701,0.2
2004,5107701,0
2005,5107701,0.6
2006,5107701,0
2007,5107701,0.3
2008,5107701,0.3
2009,5107701,0.1
2010,5107701,0
2011,5107701,0
2012,5107701,0
2013,5107701,0.1
2014,5107701,0.2
2015,5107701,0.2
2016,5107701,0
2017,5107701,0
2018,5107701,0
2019,5107701,0.2
2020,5107701,0
2002,5107743,39.4
2003,5107743,81.6
2004,5107743,69.4
2005,5107743,86
2006,5107743,21.5
2007,5107743,12.2
2008,5107743,7.7
2009,5107743,3
2010,5107743,4.9
2011,5107743,2.3
2012,5107743,0.7
2013,5107743,0.4
2014,5107743,9
2015,5107743,3.8
2016,5107743,16.7
2017,5107743,16.8
2018,5107743,20.6
2019,5107743,10.2
2020,5107743,11.9
2002,5107750,15.8
2003,5107750,36.9
2004,5107750,4.7
2005,5107750,3.6
2006,5107750,4.6
2007,5107750,3.6
2008,5107750,1.3
2009,5107750,0.5
2010,5107750,3.1
2011,5107750,1.5
2012,5107750,2
2013,5107750,0.1
2014,5107750,1.6
2015,5107750,0.1
2016,5107750,0.1
2017,5107750,0.2
2018,5107750,0.7
2019,5107750,2.2
2020,5107750,0.1
2002,5107768,24.4
2003,5107768,90.7
2004,5107768,39.9
2005,5107768,2.5
2006,5107768,0
2007,5107768,0.7
2008,5107768,1.4
2009,5107768,0.3
2010,5107768,4.3
2011,5107768,0.4
2012,5107768,0
2013,5107768,2.8
2014,5107768,0.5
2015,5107768,0.4
2016,5107768,1.6
2017,5107768,0.5
2018,5107768,0
2019,5107768,1.1
2020,5107768,0
2002,5107776,218.3
2003,5107776,126.1
2004,5107776,97.8
2005,5107776,132.7
2006,5107776,35
2007,5107776,56.3
2008,5107776,42.6
2009,5107776,7.9
2010,5107776,4.6
2011,5107776,12.5
2012,5107776,10.5
2013,5107776,14
2014,5107776,5.7
2015,5107776,7.3
2016,5107776,21.7
2017,5107776,21.2
2018,5107776,11
2019,5107776,12.2
2020,5107776,18.1
2002,5107792,0
2003,5107792,1
2004,5107792,0
2005,5107792,0.2
2006,5107792,0
2007,5107792,0
2008,5107792,0
2009,5107792,0
2010,5107792,0
2011,5107792,0
2012,5107792,0.1
2013,5107792,0
2014,5107792,0
2015,5107792,0
2016,5107792,0
2017,5107792,0
2018,5107792,0
2019,5107792,0
2020,5107792,0
2002,5107800,10.5
2003,5107800,16.9
2004,5107800,11.6
2005,5107800,26.9
2006,5107800,5.3
2007,5107800,0.9
2008,5107800,1.3
2009,5107800,3.6
2010,5107800,1.1
2011,5107800,1
2012,5107800,0.5
2013,5107800,0.1
2014,5107800,1.5
2015,5107800,2.9
2016,5107800,1.1
2017,5107800,0.9
2018,5107800,0.2
2019,5107800,1.4
2020,5107800,2.9
2002,5107859,72.4
2003,5107859,159.1
2004,5107859,189.8
2005,5107859,163.1
2006,5107859,50.9
2007,5107859,41.4
2008,5107859,210.1
2009,5107859,17.6
2010,5107859,6.3
2011,5107859,19.1
2012,5107859,17.4
2013,5107859,16.4
2014,5107859,22.8
2015,5107859,20.5
2016,5107859,6.4
2017,5107859,6.8
2018,5107859,33
2019,5107859,13.4
2020,5107859,17
2002,5107875,8.3
2003,5107875,37.5
2004,5107875,23.2
2005,5107875,18.2
2006,5107875,0.4
2007,5107875,0.6
2008,5107875,6.5
2009,5107875,0.2
2010,5107875,0.1
2011,5107875,0.3
2012,5107875,0.4
2013,5107875,1.4
2014,5107875,0.2
2015,5107875,0.3
2016,5107875,0.2
2017,5107875,1.3
2018,5107875,0.5
2019,5107875,3.6
2020,5107875,2
2002,5107883,9.6
2003,5107883,1.9
2004,5107883,1.1
2005,5107883,2.7
2006,5107883,0.4
2007,5107883,3.8
2008,5107883,9.6
2009,5107883,17.6
2010,5107883,0.6
2011,5107883,5.1
2012,5107883,11.6
2013,5107883,16.3
2014,5107883,3.1
2015,5107883,4
2016,5107883,2.2
2017,5107883,5.4
2018,5107883,9
2019,5107883,0.6
2020,5107883,2.2
2002,5107909,154.4
2003,5107909,139.4
2004,5107909,138.1
2005,5107909,51.8
2006,5107909,21.2
2007,5107909,19.4
2008,5107909,47.6
2009,5107909,7
2010,5107909,3.8
2011,5107909,7.9
2012,5107909,6.1
2013,5107909,20.4
2014,5107909,1.4
2015,5107909,5.3
2016,5107909,5
2017,5107909,2.7
2018,5107909,34.7
2019,5107909,72.2
2020,5107909,7.7
2002,5107925,183.5
2003,5107925,132.7
2004,5107925,94
2005,5107925,46.4
2006,5107925,5.3
2007,5107925,2.4
2008,5107925,2.9
2009,5107925,1.4
2010,5107925,0.5
2011,5107925,0.7
2012,5107925,1.6
2013,5107925,0.6
2014,5107925,0.2
2015,5107925,0.7
2016,5107925,0.9
2017,5107925,0.9
2018,5107925,0.5
2019,5107925,0.2
2020,5107925,0.3
2002,5107941,256.5
2003,5107941,237.2
2004,5107941,208.1
2005,5107941,203.3
2006,5107941,39.6
2007,5107941,48.1
2008,5107941,66.8
2009,5107941,9.1
2010,5107941,9.6
2011,5107941,13
2012,5107941,15.6
2013,5107941,28.9
2014,5107941,16
2015,5107941,11.5
2016,5107941,9.6
2017,5107941,27.5
2018,5107941,9.4
2019,5107941,18.4
2020,5107941,7.2
2002,5107958,46.6
2003,5107958,61.1
2004,5107958,4.3
2005,5107958,0.2
2006,5107958,8.4
2007,5107958,0.8
2008,5107958,4
2009,5107958,1.6
2010,5107958,1.7
2011,5107958,0.4
2012,5107958,0.2
2013,5107958,0.9
2014,5107958,1.4
2015,5107958,0.5
2016,5107958,0.8
